Date,Price,Open,High,Low,Volume,Change
02/09/2017,17.741,17.78,17.845,17.615,65.79K,0.2
02/08/2017,17.705,17.7,17.875,17.62,66.25K,-0.29
02/07/2017,17.756,17.74,17.795,17.56,55.46K,0.36
02/06/2017,17.693,17.52,17.76,17.46,46.83K,1.22
02/03/2017,17.479,17.485,17.54,17.26,65.77K,0.29
02/02/2017,17.429,17.565,17.745,17.415,63.07K,-0.12
02/01/2017,17.45,17.57,17.665,17.36,66.31K,-0.53
01/31/2017,17.543,17.13,17.635,17.105,73.62K,2.28
01/30/2017,17.152,17.17,17.295,17.08,57.16K,0.09
01/27/2017,17.136,16.8,17.26,16.635,64.59K,1.7
01/26/2017,16.85,17.01,17.05,16.68,53.18K,-0.77
01/25/2017,16.98,17.11,17.13,16.78,63.42K,-1.19
01/24/2017,17.185,17.25,17.31,17.025,51.74K,-0.01
01/23/2017,17.186,17.12,17.285,17.075,51.76K,0.9
01/20/2017,17.032,17.025,17.195,16.84,64.63K,0.18
01/19/2017,17.002,17.075,17.125,16.745,79.09K,-1.57
01/18/2017,17.274,17.23,17.36,17.06,59.04K,0.73
01/17/2017,17.148,16.845,17.245,16.805,89.80K,0.0
01/16/2017,17.148,16.845,17.245,16.805,89.80K,2.28
01/13/2017,16.765,16.805,16.855,16.61,60.84K,-0.36
01/12/2017,16.825,16.77,17.02,16.755,63.04K,-0.02
01/11/2017,16.828,16.84,16.905,16.56,82.62K,-0.12
01/10/2017,16.848,16.615,16.955,16.575,69.88K,0.99
01/09/2017,16.683,16.52,16.735,16.455,46.50K,0.99
01/06/2017,16.519,16.635,16.715,16.26,68.14K,-0.71
01/05/2017,16.637,16.495,16.76,16.455,67.64K,0.51
01/04/2017,16.552,16.345,16.57,16.3,52.45K,0.87
01/03/2017,16.409,15.97,16.55,15.935,81.14K,2.63
12/30/2016,15.989,16.225,16.345,15.88,44.62K,-1.41
12/29/2016,16.218,16.08,16.31,16.04,41.88K,1.12
12/28/2016,16.038,16.01,16.14,15.865,33.57K,0.31
12/27/2016,15.989,15.805,16.105,15.755,31.24K,1.46
12/23/2016,15.759,15.855,15.9,15.735,25.17K,-0.71
12/22/2016,15.871,16.0,16.085,15.815,42.78K,-0.68
12/21/2016,15.979,16.15,16.24,15.95,44.95K,-0.86
12/20/2016,16.117,16.015,16.165,15.675,58.27K,0.17
12/19/2016,16.089,16.12,16.265,15.955,37.66K,-0.78
12/16/2016,16.215,15.99,16.33,15.975,56.46K,1.61
12/15/2016,15.958,16.855,17.0,15.925,106.12K,-7.33
12/14/2016,17.221,16.965,17.29,16.805,63.17K,1.44
12/13/2016,16.977,17.13,17.23,16.83,46.35K,-1.22
12/12/2016,17.187,16.915,17.265,16.735,53.32K,1.3
12/09/2016,16.967,17.075,17.185,16.85,45.84K,-0.75
12/08/2016,17.096,17.2,17.29,17.025,46.67K,-1.04
12/07/2016,17.275,16.78,17.3,16.705,65.16K,2.77
12/06/2016,16.81,16.79,16.955,16.745,46.29K,-0.53
12/05/2016,16.899,16.94,17.05,16.545,55.81K,0.4
12/02/2016,16.832,16.585,16.87,16.375,62.62K,1.98
12/01/2016,16.506,16.555,16.735,16.3,61.52K,0.15
11/30/2016,16.482,16.69,16.83,16.465,59.66K,-1.54
11/29/2016,16.74,16.69,16.78,16.47,61.49K,0.95
11/28/2016,16.583,16.56,16.85,16.435,66.69K,0.51
11/25/2016,16.499,16.34,16.6,16.21,1.09K,0.18
11/24/2016,16.47,16.375,16.575,16.15,91.69K,0.48
11/23/2016,16.391,16.645,16.725,16.155,78.77K,-1.45
11/22/2016,16.632,16.58,16.885,16.52,65.28K,0.67
11/21/2016,16.521,16.6,16.755,16.505,56.23K,-0.62
11/18/2016,16.624,16.67,16.745,16.43,79.49K,-0.88
11/17/2016,16.772,16.96,17.08,16.575,71.54K,-0.92
11/16/2016,16.927,17.085,17.235,16.855,61.53K,-0.68
11/15/2016,17.043,16.92,17.135,16.82,69.76K,0.89
11/14/2016,16.893,17.39,17.49,16.62,129.85K,-2.81
11/11/2016,17.382,18.605,18.85,17.17,171.37K,-7.23
11/10/2016,18.737,18.475,18.99,18.38,115.36K,1.95
11/09/2016,18.378,18.4,19.005,18.275,156.62K,0.12
11/08/2016,18.356,18.2,18.73,18.175,82.83K,1.13
11/07/2016,18.151,18.27,18.29,18.005,60.42K,-1.2
11/04/2016,18.371,18.36,18.48,18.185,56.40K,-0.24
11/03/2016,18.416,18.5,18.645,17.995,81.28K,-1.48
11/02/2016,18.693,18.375,18.75,18.36,78.45K,1.49
11/01/2016,18.418,17.89,18.51,17.85,92.62K,3.5
10/31/2016,17.796,17.8,17.925,17.755,48.49K,0.0
10/28/2016,17.796,17.6,17.935,17.505,69.83K,0.89
10/27/2016,17.639,17.615,17.725,17.545,44.88K,0.07
10/26/2016,17.626,17.77,17.87,17.575,50.24K,-0.87
10/25/2016,17.78,17.605,17.82,17.51,50.47K,1.0
10/24/2016,17.604,17.52,17.89,17.465,62.96K,0.63
10/21/2016,17.493,17.535,17.56,17.395,34.29K,-0.32
10/20/2016,17.549,17.695,17.745,17.45,50.75K,-0.65
10/19/2016,17.663,17.625,17.79,17.57,43.32K,0.14
10/18/2016,17.638,17.46,17.73,17.455,58.37K,0.94
10/17/2016,17.474,17.45,17.515,17.36,32.94K,0.19
10/14/2016,17.441,17.525,17.6,17.315,53.58K,-0.1
10/13/2016,17.458,17.515,17.705,17.43,49.80K,-0.27
10/12/2016,17.505,17.495,17.64,17.38,45.85K,-0.02
10/11/2016,17.509,17.66,17.855,17.465,59.88K,-0.85
10/10/2016,17.659,17.6,17.84,17.57,58.02K,1.61
10/07/2016,17.38,17.345,17.685,17.115,88.86K,0.2
10/06/2016,17.345,17.785,17.88,17.14,70.90K,-1.98
10/05/2016,17.695,17.805,18.04,17.585,76.92K,-0.45
10/04/2016,17.775,18.875,18.94,17.745,103.46K,-5.79
10/03/2016,18.868,19.26,19.385,18.75,54.29K,-1.8
09/30/2016,19.214,19.16,19.77,19.12,71.48K,0.14
09/29/2016,19.188,19.255,19.46,19.05,54.07K,0.35
09/28/2016,19.121,19.19,19.27,18.975,51.26K,-0.23
09/27/2016,19.165,19.51,19.61,19.045,66.95K,-2.2
09/26/2016,19.596,19.79,19.825,19.425,54.91K,-1.08
09/23/2016,19.81,19.96,20.025,19.665,48.15K,-1.44
09/22/2016,20.099,19.9,20.145,19.785,72.41K,1.67
09/21/2016,19.768,19.32,19.955,19.07,86.74K,2.55
09/20/2016,19.277,19.22,19.365,19.145,35.85K,-0.07
09/19/2016,19.29,18.845,19.38,18.84,48.79K,2.27
09/16/2016,18.862,19.06,19.085,18.715,42.33K,-0.94
09/15/2016,19.041,19.02,19.28,18.875,46.09K,-0.13
09/14/2016,19.066,18.94,19.175,18.845,37.25K,0.48
09/13/2016,18.975,19.16,19.35,18.855,60.57K,-0.13
09/12/2016,19.0,19.205,19.245,18.765,82.09K,-1.9
09/09/2016,19.368,19.68,19.725,19.08,54.92K,-1.58
09/08/2016,19.678,19.87,20.02,19.63,51.48K,-0.86
09/07/2016,19.848,20.115,20.235,19.815,54.32K,-1.24
09/06/2016,20.098,19.45,20.1,19.4,0.04K,-0.2
09/05/2016,20.138,19.47,20.22,19.38,99.64K,3.99
09/02/2016,19.366,18.955,19.535,18.825,69.38K,2.23
09/01/2016,18.943,18.72,18.995,18.65,46.53K,1.26
08/31/2016,18.707,18.66,18.93,18.6,43.36K,0.18
08/30/2016,18.673,18.96,19.04,18.645,55.58K,-0.51
08/29/2016,18.768,18.61,18.88,18.37,47.46K,0.63
08/26/2016,18.651,18.49,19.035,18.47,83.39K,0.88
08/25/2016,18.489,18.5,18.62,18.44,54.91K,-0.36
08/24/2016,18.556,18.82,18.965,18.5,72.85K,-1.93
08/23/2016,18.922,18.865,19.09,18.77,64.03K,0.33
08/22/2016,18.859,19.25,19.25,18.71,91.31K,-2.37
08/19/2016,19.317,19.775,19.8,19.22,81.21K,-2.14
08/18/2016,19.74,19.695,19.94,19.625,71.17K,0.47
08/17/2016,19.648,19.82,19.895,19.375,78.99K,-1.14
08/16/2016,19.874,19.855,20.12,19.715,71.35K,0.14
08/15/2016,19.847,19.755,20.05,19.7,44.25K,0.73
08/12/2016,19.703,20.0,20.235,19.66,77.23K,-1.58
08/11/2016,20.02,20.19,20.34,19.905,73.47K,-0.74
08/10/2016,20.17,19.92,20.515,19.9,73.11K,1.61
08/09/2016,19.85,19.75,19.9,19.605,44.73K,0.23
08/08/2016,19.805,19.55,19.89,19.515,49.35K,-0.06
08/05/2016,19.817,20.41,20.47,19.715,81.16K,-3.06
08/04/2016,20.443,20.45,20.55,20.08,58.94K,-0.14
08/03/2016,20.471,20.675,20.77,20.405,45.74K,-1.11
08/02/2016,20.701,20.53,20.835,20.385,64.98K,0.98
08/01/2016,20.5,20.41,20.695,20.335,57.83K,0.75
07/29/2016,20.347,20.225,20.455,20.005,65.05K,0.77
07/28/2016,20.192,20.42,20.585,20.155,64.91K,0.99
07/27/2016,19.995,19.71,20.47,19.575,71.22K,1.59
07/26/2016,19.683,19.625,19.8,19.49,33.53K,0.18
07/25/2016,19.647,19.695,19.76,19.355,45.00K,-0.21
07/22/2016,19.689,19.87,20.02,19.62,45.74K,-0.64
07/21/2016,19.815,19.45,19.935,19.27,62.36K,1.03
07/20/2016,19.613,19.97,20.05,19.385,60.50K,-1.97
07/19/2016,20.007,20.115,20.125,19.87,36.20K,-0.34
07/18/2016,20.075,20.235,20.295,19.77,49.92K,-0.45
07/15/2016,20.165,20.39,20.395,20.06,51.47K,-0.77
07/14/2016,20.322,20.45,20.615,20.06,61.95K,-0.45
07/13/2016,20.413,20.22,20.55,19.955,61.33K,1.2
07/12/2016,20.171,20.365,20.595,20.02,82.20K,-0.66
07/11/2016,20.304,20.4,20.76,20.17,73.60K,1.02
07/08/2016,20.099,19.735,20.39,19.28,81.31K,1.32
07/07/2016,19.838,20.165,20.335,19.525,68.74K,-1.81
07/06/2016,20.203,20.015,20.585,19.93,77.47K,1.49
07/05/2016,19.907,19.84,21.225,19.61,172.61K,0.0
07/04/2016,19.907,19.84,21.225,19.61,172.61K,1.63
07/01/2016,19.588,18.815,19.98,18.795,90.85K,5.18
06/30/2016,18.623,18.36,18.9,18.26,56.08K,1.17
06/29/2016,18.407,17.865,18.58,17.845,90.51K,3.16
06/28/2016,17.843,17.8,17.88,17.55,61.14K,0.56
06/27/2016,17.744,17.79,17.94,17.66,71.08K,-0.25
06/24/2016,17.789,17.15,18.37,17.105,84.60K,2.51
06/23/2016,17.353,17.25,17.5,17.215,57.37K,0.24
06/22/2016,17.312,17.31,17.355,17.125,59.64K,-0.04
06/21/2016,17.319,17.5,17.605,17.19,74.77K,-1.11
06/20/2016,17.514,17.46,17.66,17.3,62.87K,0.59
06/17/2016,17.411,17.21,17.53,17.21,63.72K,-1.11
06/16/2016,17.607,17.55,17.88,17.17,83.63K,0.59
06/15/2016,17.503,17.4,17.635,17.355,52.04K,0.45
06/14/2016,17.424,17.46,17.5,17.225,49.00K,-0.11
06/13/2016,17.443,17.33,17.465,17.105,62.18K,0.65
06/10/2016,17.33,17.28,17.38,17.16,52.62K,0.36
06/09/2016,17.268,17.055,17.34,16.95,62.73K,1.67
06/08/2016,16.985,16.41,17.115,16.39,74.54K,3.6
06/07/2016,16.394,16.485,16.49,16.245,54.58K,-0.32
06/06/2016,16.447,16.415,16.545,16.365,45.69K,0.5
06/03/2016,16.365,16.015,16.47,15.97,59.40K,2.12
06/02/2016,16.025,15.985,16.065,15.925,39.22K,0.62
06/01/2016,15.927,16.02,16.105,15.83,56.80K,-0.57
05/31/2016,16.018,16.085,16.1,16.085,0.03K,0.15
05/30/2016,15.994,16.22,16.245,15.915,68.82K,-1.69
05/27/2016,16.269,16.335,16.395,16.14,38.78K,-0.45
05/26/2016,16.343,16.335,16.585,16.25,50.58K,0.5
05/25/2016,16.261,16.235,16.38,16.185,47.07K,0.04
05/24/2016,16.254,16.4,16.455,16.21,45.13K,-1.03
05/23/2016,16.423,16.5,16.59,16.325,38.87K,-0.66
05/20/2016,16.532,16.5,16.675,16.435,39.22K,0.24
05/19/2016,16.493,16.855,16.95,16.35,76.51K,-3.73
05/18/2016,17.132,17.285,17.32,16.715,61.96K,-0.68
05/17/2016,17.25,17.175,17.38,17.055,40.69K,0.56
05/16/2016,17.154,17.14,17.43,17.075,47.43K,0.13
05/13/2016,17.132,17.025,17.2,16.85,48.01K,0.17
05/12/2016,17.103,17.445,17.485,17.0,53.79K,-1.25
05/11/2016,17.319,17.155,17.62,17.125,49.97K,1.33
05/10/2016,17.092,17.05,17.19,16.925,43.22K,0.02
05/09/2016,17.089,17.46,17.505,16.96,56.68K,-2.5
05/06/2016,17.527,17.37,17.635,17.22,52.45K,1.15
05/05/2016,17.327,17.41,17.685,17.285,55.05K,0.15
05/04/2016,17.301,17.45,17.51,17.215,51.20K,-1.13
05/03/2016,17.499,17.605,17.76,17.365,61.63K,-1.03
05/02/2016,17.682,17.92,18.06,17.53,55.82K,-0.77
04/29/2016,17.819,17.63,18.02,17.615,66.18K,1.31
04/28/2016,17.588,17.285,17.695,17.185,72.24K,1.73
04/27/2016,17.289,17.16,17.435,17.055,75.96K,1.05
04/26/2016,17.11,17.005,17.175,16.835,83.61K,0.59
04/25/2016,17.009,16.9,17.14,16.81,63.00K,0.64
04/22/2016,16.9,17.015,17.36,16.855,88.30K,-1.11
04/21/2016,17.09,16.96,17.72,16.755,142.29K,-0.26
04/20/2016,17.135,16.96,17.255,16.855,92.98K,0.96
04/19/2016,16.972,16.235,17.11,16.18,107.56K,4.42
04/18/2016,16.253,16.295,16.34,16.13,45.77K,-0.37
04/15/2016,16.313,16.185,16.395,16.11,46.57K,0.87
04/14/2016,16.173,16.23,16.27,15.925,60.58K,-0.93
04/13/2016,16.325,16.2,16.345,16.015,68.65K,0.63
04/12/2016,16.222,15.95,16.23,15.8,75.57K,1.54
04/11/2016,15.976,15.38,15.985,15.37,74.21K,3.85
04/08/2016,15.384,15.215,15.39,15.12,43.34K,1.49
04/07/2016,15.158,15.055,15.365,15.055,51.59K,0.69
04/06/2016,15.054,15.13,15.195,14.915,41.55K,-0.41
04/05/2016,15.116,14.94,15.22,14.925,40.47K,1.15
04/04/2016,14.944,15.025,15.105,14.895,36.40K,-0.68
04/01/2016,15.046,15.445,15.48,14.785,71.49K,-2.7
03/31/2016,15.464,15.215,15.55,15.2,40.38K,1.66
03/30/2016,15.211,15.36,15.46,15.175,45.02K,-0.14
03/29/2016,15.233,15.23,15.375,15.06,47.51K,0.28
03/28/2016,15.19,15.19,15.375,15.14,27.24K,-0.06
03/24/2016,15.199,15.275,15.335,15.105,41.07K,-0.48
03/23/2016,15.272,15.885,15.935,15.235,76.68K,-3.86
03/22/2016,15.885,15.855,16.04,15.79,46.58K,0.24
03/21/2016,15.847,15.83,15.925,15.725,33.91K,0.23
03/18/2016,15.811,15.97,16.17,15.755,46.01K,-1.38
03/17/2016,16.033,15.625,16.075,15.565,79.23K,5.35
03/16/2016,15.219,15.29,15.675,15.21,47.24K,-0.28
03/15/2016,15.261,15.375,15.42,15.2,38.70K,-1.68
03/14/2016,15.521,15.52,15.85,15.31,58.17K,-0.54
03/11/2016,15.605,15.615,15.755,15.48,45.38K,0.36
03/10/2016,15.549,15.31,15.665,15.165,63.69K,1.19
03/09/2016,15.366,15.37,15.455,15.205,44.00K,-0.16
03/08/2016,15.39,15.65,15.76,15.35,52.20K,-1.55
03/07/2016,15.633,15.575,15.83,15.495,48.85K,-0.39
03/04/2016,15.694,15.23,15.84,15.15,85.08K,3.62
03/03/2016,15.146,14.98,15.34,14.865,43.62K,0.83
03/02/2016,15.022,14.83,15.045,14.77,39.82K,1.8
03/01/2016,14.756,14.915,15.105,14.745,40.66K,-1.09
02/29/2016,14.918,14.755,14.945,14.61,52.67K,1.39
02/26/2016,14.714,15.175,15.26,14.695,72.79K,-3.01
02/25/2016,15.17,15.24,15.33,15.03,68.98K,-0.83
02/24/2016,15.297,15.3,15.595,15.185,83.78K,0.37
02/23/2016,15.24,15.19,15.32,15.17,59.96K,0.37
02/22/2016,15.184,15.365,15.37,14.945,67.44K,-1.23
02/19/2016,15.373,15.42,15.495,15.29,50.79K,-0.38
02/18/2016,15.432,15.315,15.57,15.225,62.25K,0.36
02/17/2016,15.377,15.275,15.415,15.19,60.01K,0.21
02/16/2016,15.345,15.455,15.455,15.26,0.43K,0.07
02/15/2016,15.334,15.705,15.74,15.155,87.04K,-2.89
02/12/2016,15.79,15.805,15.845,15.65,53.86K,-0.03
02/11/2016,15.794,15.285,15.99,15.285,93.36K,3.35
02/10/2016,15.282,15.285,15.325,15.11,57.40K,-1.08
02/09/2016,15.449,15.36,15.47,15.205,54.35K,0.15
02/08/2016,15.426,15.0,15.48,14.9,69.52K,4.38
02/05/2016,14.778,14.88,15.065,14.67,53.90K,-0.48
02/04/2016,14.85,14.705,14.93,14.65,52.52K,0.79
02/03/2016,14.734,14.31,14.82,14.27,65.07K,3.11
02/02/2016,14.289,14.345,14.405,14.23,34.18K,-0.38
02/01/2016,14.343,14.255,14.42,14.2,35.15K,0.7
01/29/2016,14.243,14.25,14.31,14.16,32.36K,0.08
01/28/2016,14.232,14.51,14.54,14.07,43.77K,-1.57
01/27/2016,14.459,14.515,14.585,14.36,37.69K,-0.72
01/26/2016,14.564,14.255,14.58,14.22,56.61K,2.17
01/25/2016,14.254,14.065,14.31,14.025,37.40K,1.4
01/22/2016,14.057,14.115,14.36,14.02,45.77K,-0.26
01/21/2016,14.094,14.175,14.21,13.885,48.80K,-0.47
01/20/2016,14.16,14.035,14.22,13.995,39.85K,0.28
01/19/2016,14.121,13.92,14.185,13.84,46.36K,0.0
01/18/2016,14.121,13.92,14.185,13.84,46.36K,1.62
01/15/2016,13.896,13.85,14.135,13.765,44.61K,1.08
01/14/2016,13.748,14.175,14.185,13.74,50.73K,-2.88
01/13/2016,14.156,13.785,14.205,13.75,50.02K,2.95
01/12/2016,13.751,13.875,13.91,13.73,38.76K,-0.83
01/11/2016,13.866,13.965,14.075,13.825,41.86K,-0.37
01/08/2016,13.918,14.325,14.34,13.87,52.19K,-2.97
01/07/2016,14.344,13.995,14.385,13.92,68.54K,2.63
01/06/2016,13.976,13.95,14.135,13.855,40.05K,0.04
01/05/2016,13.971,13.86,14.065,13.845,29.58K,0.94
01/04/2016,13.841,13.815,14.185,13.8,51.63K,0.28
12/31/2015,13.803,13.865,13.96,13.765,17.24K,-0.28
12/30/2015,13.842,13.925,13.985,13.75,24.31K,-0.62
12/29/2015,13.928,13.915,14.055,13.9,24.70K,0.32
12/28/2015,13.884,14.365,14.425,13.85,34.87K,-3.44
12/24/2015,14.379,14.3,14.4,14.265,13.69K,0.64
12/23/2015,14.287,14.26,14.345,14.2,22.40K,-0.19
12/22/2015,14.314,14.24,14.4,14.215,31.87K,-0.01
12/21/2015,14.315,14.11,14.33,14.045,38.61K,1.55
12/18/2015,14.096,13.71,14.195,13.685,45.14K,2.87
12/17/2015,13.703,14.195,14.225,13.665,48.01K,-3.83
12/16/2015,14.248,13.745,14.31,13.745,55.18K,3.47
12/15/2015,13.77,13.655,13.81,13.635,38.12K,0.55
12/14/2015,13.695,13.9,13.965,13.62,43.04K,-1.36
12/11/2015,13.884,14.07,14.135,13.75,53.11K,-1.6
12/10/2015,14.11,14.155,14.225,14.09,22.05K,-0.56
12/09/2015,14.189,14.13,14.335,14.105,38.03K,0.52
12/08/2015,14.116,14.22,14.31,14.065,38.79K,-1.51
12/07/2015,14.332,14.59,14.64,14.205,41.32K,-1.35
12/04/2015,14.528,14.1,14.61,14.02,59.70K,3.2
12/03/2015,14.077,13.975,14.145,13.805,46.12K,0.49
12/02/2015,14.009,14.165,14.21,13.9,36.16K,-0.53
12/01/2015,14.083,14.06,14.24,14.04,31.41K,-0.02
11/30/2015,14.086,14.045,14.18,13.975,27.92K,0.37
11/27/2015,14.034,14.034,14.034,14.034,,-0.1
11/26/2015,14.048,14.17,14.375,13.93,53.21K,-0.78
11/25/2015,14.158,14.16,14.24,13.995,54.20K,-0.01
11/24/2015,14.159,14.09,14.27,14.02,59.73K,0.91
11/23/2015,14.032,14.135,14.155,13.855,58.08K,-0.45
11/20/2015,14.096,14.23,14.37,14.04,48.93K,-0.89
11/19/2015,14.222,14.14,14.37,14.09,47.79K,1.0
11/18/2015,14.081,14.145,14.21,13.99,48.03K,-0.64
11/17/2015,14.171,14.22,14.25,14.08,48.10K,-0.36
11/16/2015,14.222,14.265,14.42,14.17,43.02K,0.13
11/13/2015,14.204,14.25,14.35,14.14,39.52K,-0.15
11/12/2015,14.225,14.275,14.465,14.155,67.76K,-0.27
11/11/2015,14.263,14.375,14.49,14.23,50.93K,-0.65
11/10/2015,14.356,14.515,14.555,14.265,58.43K,-0.4
11/09/2015,14.413,14.73,14.76,14.395,50.39K,-1.89
11/06/2015,14.691,14.96,15.045,14.685,54.95K,-1.95
11/05/2015,14.983,15.065,15.09,14.91,42.80K,-0.5
11/04/2015,15.058,15.255,15.325,15.025,39.66K,-1.19
11/03/2015,15.239,15.4,15.45,15.2,35.44K,-1.1
11/02/2015,15.408,15.535,15.55,15.25,40.80K,-1.02
10/30/2015,15.567,15.6,15.655,15.475,40.00K,0.11
10/29/2015,15.55,15.935,16.01,15.535,62.48K,-4.56
10/28/2015,16.293,15.86,16.37,15.72,72.13K,2.71
10/27/2015,15.863,15.84,15.95,15.78,27.45K,-0.26
10/26/2015,15.905,15.845,15.98,15.77,24.97K,0.49
10/23/2015,15.827,15.815,16.1,15.705,48.55K,-0.06
10/22/2015,15.837,15.68,15.91,15.64,33.50K,0.81
10/21/2015,15.71,15.9,15.94,15.61,40.33K,-1.3
10/20/2015,15.917,15.83,15.965,15.74,38.77K,0.48
10/19/2015,15.841,16.015,16.04,15.735,35.46K,-1.69
10/16/2015,16.114,16.12,16.165,15.935,32.34K,-0.31
10/15/2015,16.164,16.13,16.195,15.9,47.36K,0.29
10/14/2015,16.117,15.91,16.195,15.79,60.33K,1.32
10/13/2015,15.907,15.815,15.985,15.615,40.67K,0.27
10/12/2015,15.864,15.795,16.075,15.765,36.44K,0.29
10/09/2015,15.818,15.68,16.01,15.585,41.67K,0.33
10/08/2015,15.766,16.055,16.08,15.375,59.34K,-2.04
10/07/2015,16.094,15.89,16.115,15.82,44.10K,0.69
10/06/2015,15.984,15.62,16.09,15.57,60.22K,1.76
10/05/2015,15.708,15.25,15.73,15.1,61.89K,2.92
10/02/2015,15.263,14.49,15.3,14.36,70.56K,5.18
10/01/2015,14.511,14.5,14.67,14.43,28.15K,-0.05
09/30/2015,14.518,14.605,14.725,14.435,37.06K,-0.38
09/29/2015,14.573,14.585,14.7,14.455,33.13K,0.24
09/28/2015,14.538,15.07,15.11,14.47,57.21K,-3.79
09/25/2015,15.111,15.07,15.185,14.945,29.90K,-0.13
09/24/2015,15.13,14.765,15.18,14.745,45.68K,2.31
09/23/2015,14.789,14.765,14.91,14.685,26.77K,0.22
09/22/2015,14.756,15.18,15.22,14.695,45.91K,-3.05
09/21/2015,15.221,15.165,15.245,15.08,22.25K,0.38
09/18/2015,15.163,15.12,15.435,15.015,46.42K,1.19
09/17/2015,14.984,14.925,15.275,14.77,42.38K,0.67
09/16/2015,14.885,14.37,14.965,14.31,51.34K,3.9
09/15/2015,14.326,14.365,14.41,14.24,22.26K,-0.26
09/14/2015,14.363,14.555,14.59,14.31,24.50K,-0.98
09/11/2015,14.505,14.685,14.745,14.25,41.11K,-0.96
09/10/2015,14.645,14.59,14.845,14.535,33.33K,0.47
09/09/2015,14.576,14.795,14.93,14.56,34.42K,-1.18
09/08/2015,14.75,14.75,14.75,14.75,0.01K,-0.03
09/07/2015,14.755,14.55,14.88,14.44,42.66K,1.42
09/04/2015,14.549,14.69,14.825,14.475,26.61K,-1.07
09/03/2015,14.707,14.66,14.95,14.55,32.24K,0.27
09/02/2015,14.667,14.585,14.815,14.425,38.22K,0.32
09/01/2015,14.62,14.595,14.755,14.495,36.88K,0.23
08/31/2015,14.586,14.58,14.67,14.39,29.89K,0.25
08/28/2015,14.549,14.505,14.67,14.35,46.53K,0.92
08/27/2015,14.417,14.1,14.56,14.05,59.87K,2.68
08/26/2015,14.041,14.675,14.705,13.91,69.36K,-3.89
08/25/2015,14.61,14.795,14.93,14.52,67.84K,-1.03
08/24/2015,14.762,15.345,15.39,14.555,100.31K,-3.52
08/21/2015,15.301,15.54,15.715,15.105,58.06K,-1.39
08/20/2015,15.517,15.27,15.56,15.255,53.43K,2.23
08/19/2015,15.179,14.865,15.32,14.795,62.38K,2.63
08/18/2015,14.79,15.3,15.325,14.68,63.49K,-3.32
08/17/2015,15.298,15.225,15.375,15.18,30.12K,0.56
08/14/2015,15.213,15.4,15.585,15.14,46.38K,-1.21
08/13/2015,15.399,15.515,15.555,15.265,48.73K,-0.5
08/12/2015,15.476,15.29,15.57,15.125,67.36K,1.26
08/11/2015,15.284,15.23,15.38,15.065,64.51K,-0.05
08/10/2015,15.292,14.75,15.375,14.705,57.54K,3.18
08/07/2015,14.821,14.63,14.99,14.565,62.03K,0.98
08/06/2015,14.677,14.545,14.735,14.49,32.73K,0.85
08/05/2015,14.553,14.545,14.675,14.465,34.45K,-0.03
08/04/2015,14.557,14.45,14.625,14.345,35.56K,0.29
08/03/2015,14.515,14.75,14.765,14.39,37.74K,-1.56
07/31/2015,14.745,14.695,14.97,14.51,46.31K,0.33
07/30/2015,14.696,14.775,14.815,14.58,32.48K,-0.32
07/29/2015,14.743,14.64,14.9,14.57,36.95K,0.69
07/28/2015,14.642,14.515,14.675,14.51,27.41K,0.25
07/27/2015,14.605,14.69,14.74,14.495,31.24K,0.81
07/24/2015,14.488,14.615,14.71,14.33,54.03K,-1.45
07/23/2015,14.701,14.74,14.96,14.545,28.25K,-0.2
07/22/2015,14.73,14.81,14.865,14.585,34.47K,-0.37
07/21/2015,14.785,14.635,14.93,14.615,30.46K,0.18
07/20/2015,14.758,14.83,14.98,14.49,59.33K,-0.51
07/17/2015,14.834,14.955,15.005,14.795,27.75K,-1.0
07/16/2015,14.984,15.06,15.145,14.845,30.84K,-0.43
07/15/2015,15.048,15.325,15.36,14.96,34.77K,-1.74
07/14/2015,15.315,15.48,15.48,15.235,28.08K,-0.92
07/13/2015,15.457,15.555,15.9,15.27,37.58K,-0.16
07/10/2015,15.481,15.375,15.635,15.34,30.25K,0.78
07/09/2015,15.361,15.11,15.525,14.975,46.02K,1.31
07/08/2015,15.163,15.005,15.22,14.705,65.79K,1.3
07/07/2015,14.969,15.67,15.71,14.62,95.49K,-4.98
07/06/2015,15.753,15.63,15.82,15.495,39.92K,0.0
07/03/2015,15.753,15.715,15.82,15.495,39.92K,1.23
07/02/2015,15.562,15.53,15.755,15.45,35.02K,-0.1
07/01/2015,15.577,15.615,15.685,15.5,31.34K,-0.03
06/30/2015,15.581,15.77,15.84,15.435,59.45K,-0.73
06/29/2015,15.695,15.865,16.04,15.66,52.42K,-0.46
06/26/2015,15.768,15.84,15.905,15.48,46.94K,-0.25
06/25/2015,15.808,15.85,15.91,15.73,47.05K,-0.28
06/24/2015,15.853,15.81,15.885,15.72,48.88K,0.74
06/23/2015,15.737,16.135,16.175,15.67,71.69K,-2.51
06/22/2015,16.142,16.1,16.23,15.985,52.30K,0.2
06/19/2015,16.109,16.11,16.19,15.87,36.16K,-0.27
06/18/2015,16.153,16.075,16.43,16.02,58.28K,1.29
06/17/2015,15.947,15.965,16.25,15.885,39.27K,-0.11
06/16/2015,15.965,16.035,16.105,15.85,34.00K,-0.73
06/15/2015,16.083,15.9,16.235,15.81,49.65K,1.63
06/12/2015,15.825,15.98,16.005,15.785,37.56K,-0.85
